project_name,employee_name,position,salary,budget,project_manager
Проект_49,Сотрудник_1888,Разработчик,82891,260437,Сотрудник_1238
Проект_30,Сотрудник_1889,Менеджер,75421,968469,Сотрудник_595
Проект_26,Сотрудник_1890,Разработчик,93525,746774,Сотрудник_1402
Проект_3,Сотрудник_1891,Аналитик,58328,708634,Сотрудник_893
Проект_44,Сотрудник_1892,Аналитик,106494,197088,Сотрудник_98
Проект_38,Сотрудник_1893,Аналитик,118393,761423,Сотрудник_1625
Проект_1,Сотрудник_1894,Аналитик,111938,468446,Сотрудник_320
Проект_58,Сотрудник_1895,Разработчик,61200,988343,Сотрудник_1875
Проект_37,Сотрудник_1896,Тестировщик,82660,290345,Сотрудник_954
Проект_56,Сотрудник_1897,Разработчик,85339,652383,Сотрудник_203
Проект_88,Сотрудник_1898,Менеджер,105740,281410,Сотрудник_1232
Проект_26,Сотрудник_1899,Разработчик,52140,746774,Сотрудник_1402
Проект_48,Сотрудник_1900,Тестировщик,99976,323540,Сотрудник_1602
Проект_7,Сотрудник_1901,Разработчик,100388,369831,Сотрудник_1148
Проект_39,Сотрудник_1902,Разработчик,62560,565795,Сотрудник_843
Проект_66,Сотрудник_1903,Тестировщик,66776,734011,Сотрудник_341
Проект_23,Сотрудник_1904,Разработчик,57185,598870,Сотрудник_174
Проект_59,Сотрудник_1905,Аналитик,97499,370986,Сотрудник_975
Проект_55,Сотрудник_1906,Аналитик,80319,820056,Сотрудник_1643
Проект_41,Сотрудник_1907,Разработчик,85174,939334,Сотрудник_1926
Проект_39,Сотрудник_1908,Аналитик,60893,565795,Сотрудник_843
Проект_16,Сотрудник_1909,Аналитик,114094,382253,Сотрудник_1327
Проект_5,Сотрудник_1910,Аналитик,58288,130151,Сотрудник_1073
Проект_51,Сотрудник_1911,Менеджер,85108,397245,Сотрудник_1439
Проект_90,Сотрудник_1912,Разработчик,63395,330818,Сотрудник_1813
Проект_24,Сотрудник_1913,Аналитик,91154,962628,Сотрудник_243
Проект_56,Сотрудник_1914,Разработчик,108059,652383,Сотрудник_203
Проект_64,Сотрудник_1915,Аналитик,81338,983604,Сотрудник_1956
Проект_29,Сотрудник_1916,Разработчик,70200,626671,Сотрудник_1990
Проект_12,Сотрудник_1917,Разработчик,106164,563731,Сотрудник_637
Проект_79,Сотрудник_1918,Разработчик,63659,394683,Сотрудник_1357
Проект_52,Сотрудник_1919,Разработчик,52116,987200,Сотрудник_560
Проект_75,Сотрудник_1920,Аналитик,75978,584352,Сотрудник_213
Проект_9,Сотрудник_1921,Разработчик,74681,969563,Сотрудник_1959
Проект_54,Сотрудник_1922,Менеджер,115734,179402,Сотрудник_1709
Проект_53,Сотрудник_1923,Менеджер,90077,615729,Сотрудник_447
Проект_64,Сотрудник_1924,Аналитик,62134,983604,Сотрудник_1956
Проект_42,Сотрудник_1925,Аналитик,67052,658637,Сотрудник_1166
Проект_55,Сотрудник_1926,Тестировщик,87857,820056,Сотрудник_1643
Проект_48,Сотрудник_1927,Аналитик,74939,323540,Сотрудник_1602
Проект_3,Сотрудник_1928,Аналитик,71817,708634,Сотрудник_893
Проект_9,Сотрудник_1929,Тестировщик,81243,969563,Сотрудник_1959
Проект_12,Сотрудник_1930,Разработчик,96882,563731,Сотрудник_637
Проект_41,Сотрудник_1931,Разработчик,103755,939334,Сотрудник_1926
Проект_11,Сотрудник_1932,Тестировщик,114237,274639,Сотрудник_774
Проект_23,Сотрудник_1933,Аналитик,89654,598870,Сотрудник_174
Проект_68,Сотрудник_1934,Тестировщик,55699,715849,Сотрудник_1178
Проект_88,Сотрудник_1935,Аналитик,110223,281410,Сотрудник_1232
Проект_33,Сотрудник_1936,Тестировщик,71948,157767,Сотрудник_587
Проект_3,Сотрудник_1937,Тестировщик,106648,708634,Сотрудник_893
Проект_95,Сотрудник_1938,Аналитик,62844,171383,Сотрудник_922
Проект_48,Сотрудник_1939,Аналитик,82074,323540,Сотрудник_1602
Проект_13,Сотрудник_1940,Разработчик,79471,672979,Сотрудник_545
Проект_58,Сотрудник_1941,Тестировщик,111315,988343,Сотрудник_1875
Проект_86,Сотрудник_1942,Тестировщик,116983,418678,Сотрудник_1417
Проект_54,Сотрудник_1943,Аналитик,65981,179402,Сотрудник_1709
Проект_35,Сотрудник_1944,Аналитик,113181,122173,Сотрудник_716
Проект_49,Сотрудник_1945,Разработчик,116845,260437,Сотрудник_1238
Проект_97,Сотрудник_1946,Разработчик,113559,252742,Сотрудник_219
Проект_35,Сотрудник_1947,Аналитик,68534,122173,Сотрудник_716
Проект_91,Сотрудник_1948,Менеджер,63433,552717,Сотрудник_172
Проект_76,Сотрудник_1949,Менеджер,104804,743261,Сотрудник_1590
Проект_46,Сотрудник_1950,Аналитик,110787,113218,Сотрудник_1227
Проект_60,Сотрудник_1951,Менеджер,86987,573992,Сотрудник_1225
Проект_82,Сотрудник_1952,Менеджер,79210,748233,Сотрудник_1862
Проект_8,Сотрудник_1953,Аналитик,84146,282968,Сотрудник_895
Проект_96,Сотрудник_1954,Менеджер,93218,346560,Сотрудник_670
Проект_19,Сотрудник_1955,Аналитик,76883,396884,Сотрудник_182
Проект_84,Сотрудник_1956,Тестировщик,117601,434635,Сотрудник_204
Проект_92,Сотрудник_1957,Аналитик,51358,585814,Сотрудник_1280
Проект_31,Сотрудник_1958,Разработчик,87934,558898,Сотрудник_88
Проект_10,Сотрудник_1959,Менеджер,105041,501205,Сотрудник_1908
Проект_4,Сотрудник_1960,Тестировщик,75381,690245,Сотрудник_822
Проект_12,Сотрудник_1961,Тестировщик,90490,563731,Сотрудник_637
Проект_71,Сотрудник_1962,Менеджер,114129,139145,Сотрудник_313
Проект_16,Сотрудник_1963,Разработчик,95927,382253,Сотрудник_1327
Проект_11,Сотрудник_1964,Разработчик,102796,274639,Сотрудник_774
Проект_65,Сотрудник_1965,Менеджер,106153,754662,Сотрудник_750
Проект_1,Сотрудник_1966,Тестировщик,103847,468446,Сотрудник_320
Проект_22,Сотрудник_1967,Разработчик,56626,946640,Сотрудник_1784
Проект_17,Сотрудник_1968,Разработчик,119127,217276,Сотрудник_472
Проект_35,Сотрудник_1969,Разработчик,90600,122173,Сотрудник_716
Проект_31,Сотрудник_1970,Менеджер,61660,558898,Сотрудник_88
Проект_2,Сотрудник_1971,Аналитик,106852,123416,Сотрудник_1839
Проект_5,Сотрудник_1972,Аналитик,85888,130151,Сотрудник_1073
Проект_25,Сотрудник_1973,Тестировщик,118339,227148,Сотрудник_645
Проект_70,Сотрудник_1974,Аналитик,91560,189200,Сотрудник_1192
Проект_29,Сотрудник_1975,Аналитик,80819,626671,Сотрудник_1990
Проект_86,Сотрудник_1976,Тестировщик,80764,418678,Сотрудник_1417
Проект_71,Сотрудник_1977,Тестировщик,57200,139145,Сотрудник_313
Проект_66,Сотрудник_1978,Разработчик,60145,734011,Сотрудник_341
Проект_25,Сотрудник_1979,Тестировщик,59612,227148,Сотрудник_645
Проект_87,Сотрудник_1980,Тестировщик,85167,689437,Сотрудник_867
Проект_79,Сотрудник_1981,Тестировщик,84719,394683,Сотрудник_1357
Проект_86,Сотрудник_1982,Аналитик,61486,418678,Сотрудник_1417
Проект_64,Сотрудник_1983,Разработчик,104119,983604,Сотрудник_1956
Проект_76,Сотрудник_1984,Разработчик,80881,743261,Сотрудник_1590
